round,fp32_exec_ms,fp32_gflops,fp32_bw_gbps,fp32_mem_mb,fp32_mse,fp32_maxerr,fp16_exec_ms,fp16_gflops,fp16_bw_gbps,fp16_mem_mb,fp16_mse,fp16_maxerr,fp16s_exec_ms,fp16s_gflops,fp16s_bw_gbps,fp16s_mem_mb,fp16s_mse,fp16s_maxerr,cb32_exec_ms,cb32_gflops,cb32_bw_gbps,cb32_mem_mb,cb32_mse,cb32_maxerr,cb16_exec_ms,cb16_gflops,cb16_bw_gbps,cb16_mem_mb,cb16_mse,cb16_maxerr,cbmx_exec_ms,cbmx_gflops,cbmx_bw_gbps,cbmx_mem_mb,cbmx_mse,cbmx_maxerr
13,0.9587,13.15060811515594,0.6510149160321268,0.53271484375,0,0,1.0801999999999998,11.67143862247732,0.28889464913904833,0.266357421875,0.003131886577171374,0.22515296936035156,0.6582,19.154494074749316,0.5760194469766029,0.299072265625,0.000012153892752489436,0.014009475708007813,0.3346,37.67928272564256,2.452887029288703,0.53271484375,0,0,0.3907,32.268973637061684,1.050340414640389,0.266357421875,0.00225587545569198,0.18727970123291016,0.5398000000000001,23.355850314931455,2.7952278621711746,0.75146484375,0.000011091985958296092,0.010892391204833984
14,1.2616,9.993253012048193,0.494711477488903,0.53271484375,0,0,1.3401,9.407871054398925,0.23286620401462577,0.266357421875,0.0024290665137973832,0.15613555908203125,0.9523,13.238987713955686,0.39812664076446497,0.299072265625,0.0000125088150254505,0.014120101928710938,0.36000000000000004,35.0208,2.279822222222222,0.53271484375,0,0,0.4946,25.490270926000807,0.8296967246259603,0.266357421875,0.0017364563592205868,0.14318227767944336,0.5561999999999999,22.667184466019417,2.7128083423229055,0.75146484375,0.000011234005063787873,0.012821197509765623
15,1.004,12.557258964143427,0.6216414342629483,0.53271484375,0,0,1.516,8.316284960422164,0.20584696569920843,0.266357421875,0.0031979736844929205,0.18762636184692383,0.6513,19.357420543528328,0.5821219100261017,0.299072265625,0.000012660418894709234,0.014553546905517578,0.3545,35.56414104372355,2.3151932299012694,0.53271484375,0,0,0.42,30.01782857142857,0.9770666666666666,0.266357421875,0.001720966860125507,0.15772736072540283,0.5009,25.16967059293272,3.0123058494709523,0.75146484375,0.000012014035825005042,0.012614130973815918
16,0.9585,13.153352112676057,0.651150756390193,0.53271484375,0,0,0.6769000000000001,18.62533313635692,0.4610193529324864,0.266357421875,0.0030162151876868258,0.18718576431274417,0.6409,19.67153690123264,0.5915681073490404,0.299072265625,0.000011874681301513647,0.012929916381835938,0.3909,32.25246354566385,2.0996060373497056,0.53271484375,0,0,0.3948,31.93386018237082,1.0394326241134753,0.266357421875,0.002172561963285409,0.1552138328552246,0.4741999999999999,26.586857865879377,3.181914803880219,0.75146484375,0.000010607892863499404,0.011814117431640623
17,1.6283999999999998,7.742254974207811,0.3832768361581921,0.53271484375,0,0,0.7226999999999999,17.444981320049813,0.4318029611180296,0.266357421875,0.0029672574955859135,0.2017374038696289,0.6562,19.21287412374276,0.5777750685766535,0.299072265625,0.000012940812018167084,0.014058351516723633,0.3613,34.89479103238306,2.2716191530584,0.53271484375,0,0,0.3776,33.388474576271186,1.0867796610169491,0.266357421875,0.002274898003489989,0.15975522994995117,0.5159,24.437852296956773,2.92472184531886,0.75146484375,0.000012769560055282138,0.011271476745605469
18,0.942,13.383745222929935,0.662556263269639,0.53271484375,0,0,0.6514,19.354448879336815,0.4790666257291986,0.266357421875,0.002772163136893685,0.1820640563964844,0.7166,17.593480323751045,0.529076193134245,0.299072265625,0.000012463564836944028,0.01333332061767578,0.3782,33.335505023796934,2.1701110523532523,0.53271484375,0,0,0.4813,26.19465613962186,0.8526241429461874,0.266357421875,0.002057552532785799,0.1524820327758789,0.5146000000000001,24.499588029537502,2.932110376991838,0.75146484375,0.000011714781402451604,0.012313365936279295
19,1.4553,8.663153988868274,0.4288655260083831,0.53271484375,0,0,0.6560999999999999,19.2158024691358,0.475634811766499,0.266357421875,0.00284670399330533,0.2284834384918213,0.6790999999999999,18.564994846119863,0.558291856869386,0.299072265625,0.000013065137286859762,0.01527547836303711,0.3387,37.223170947741366,2.4231945674638324,0.53271484375,0,0,0.4389,28.725194805194807,0.9349920255183412,0.266357421875,0.0022863385233917095,0.1489858627319336,0.5848,21.558632010943914,2.5801367989056088,0.75146484375,0.000011766034433167332,0.013718605041503906
20,0.9097,13.85895130262724,0.6860811256458172,0.53271484375,0,0,0.6454,19.53437867988844,0.4835202974899287,0.266357421875,0.002645141495369968,0.21077728271484375,0.661,19.07335552193646,0.5735794251134645,0.299072265625,0.000012224701852351868,0.014934062957763672,0.3532,35.695039637599095,2.3237146092865233,0.53271484375,0,0,0.3701,34.065085112131854,1.1088030262091326,0.266357421875,0.002223745119629086,0.16602087020874023,0.5236999999999999,24.07387435554707,2.8811609700210044,0.75146484375,0.00001113875643695729,0.012357950210571287
21,1.1029,11.431215885393057,0.5658971801613927,0.53271484375,0,0,0.6687000000000001,18.853728129205923,0.46667264842231193,0.266357421875,0.0032078845579882765,0.178375244140625,1.4154,8.90736752861382,0.2678649145117988,0.299072265625,0.000013629014122692844,0.014820098876953123,0.4643,27.153754038337283,1.7676846866250269,0.53271484375,0,0,0.3611,34.9141179728607,1.1364386596510665,0.266357421875,0.002706531715910768,0.1907725930213928,0.5176999999999999,24.35288390960016,2.9145528298242227,0.75146484375,0.000012658008585908948,0.012262821197509766
22,0.9664,13.045827814569536,0.6458278145695364,0.53271484375,0,0,0.6662,18.924479135394776,0.4684238967277094,0.266357421875,0.003252872000584978,0.227494478225708,1.5893000000000002,7.932730132762852,0.23855533882841504,0.299072265625,0.000011960372852260989,0.013540267944335938,0.3979,31.685066599648152,2.062669012314652,0.53271484375,0,0,0.4348,28.9960625574977,0.943808647654094,0.266357421875,0.0020630555971335816,0.14722394943237305,0.7355,17.141384092454114,2.051480625424881,0.75146484375,0.000011165133984099173,0.01105654239654541
23,0.9542,13.212626283797944,0.654085097463844,0.53271484375,0,0,0.6541,19.27455740712429,0.4770891301024308,0.266357421875,0.0035109552422044115,0.19266033172607425,1.5117,8.339940464377852,0.2508010848713369,0.299072265625,0.000013667598959470756,0.013487815856933594,0.3461,36.42729846865067,2.371383993065588,0.53271484375,0,0,0.4094,30.79503663898388,1.0023644357596482,0.266357421875,0.002257312415739801,0.20525503158569336,0.5969,21.1216083095996,2.5278338080080416,0.75146484375,0.00001222776360838623,0.013619422912597656
24,1.2329,10.225880444480492,0.5062275934787899,0.53271484375,0,0,0.6859999999999999,18.378262390670553,0.4549037900874636,0.266357421875,0.0027524151633784035,0.1728005409240723,1.4212,8.871016042780749,0.26677174218969885,0.299072265625,0.000012996934934462676,0.013915777206420898,0.3408,36.99380281690141,2.408262910798122,0.53271484375,0,0,0.3858,32.67881804043546,1.0636806635562468,0.266357421875,0.002372524151067229,0.16170382499694824,0.5378,23.442707326143548,2.8056229081442914,0.75146484375,0.00001192543804963864,0.012364387512207031
25,1.269,9.934978723404257,0.49182663514578406,0.53271484375,0,0,0.6572,19.18363968350578,0.47483870967741937,0.266357421875,0.0029581543716780422,0.19935274124145508,2.0166,6.251853614995537,0.1880075374392542,0.299072265625,0.000012488980329438991,0.01362895965576172,0.3948,31.93386018237082,2.0788652482269505,0.53271484375,0,0,0.3978,31.693031674208143,1.0315937657114127,0.266357421875,0.001980467297149475,0.1485614776611328,0.5939,21.228301060784645,2.5406027950833474,0.75146484375,0.000011909154292064096,0.011989474296569824
26,0.9194,13.71273439199478,0.6788427235153361,0.53271484375,0,0,0.6851,18.40240548824989,0.4555013866588819,0.266357421875,0.0030932547332615714,0.17518997192382813,0.6414,19.65620205799813,0.5911069535391331,0.299072265625,0.000012704989068812412,0.013689517974853516,0.3373,37.37766973021049,2.433252297657871,0.53271484375,0,0,0.3909,32.25246354566385,1.0498030186748528,0.266357421875,0.0029627507143006916,0.19130897521972656,0.5720000000000001,22.041062937062936,2.637874125874126,0.75146484375,0.000011734484400238243,0.011327505111694336
27,1.968,6.406243902439024,0.3171382113821138,0.53271484375,0,0,0.6353,19.844936250590273,0.49120730363607745,0.266357421875,0.0024761591563540325,0.1822977066040039,0.646,19.51623529411765,0.5868978328173374,0.299072265625,0.000012519265445229064,0.013527870178222656,0.3773,33.41502252849192,2.175287569573284,0.53271484375,0,0,0.3848,32.763742203742204,1.0664449064449064,0.266357421875,0.0019148109280770903,0.16356563568115234,0.4994,25.245270324389267,3.021353624349219,0.75146484375,0.000012067611480448732,0.013056755065917969
28,1.6428,7.6743900657414175,0.3799172145118091,0.53271484375,0,0,1.0801,11.67251921118415,0.28892139616702156,0.266357421875,0.002871739509318559,0.18875694274902344,0.6599,19.10514926504016,0.5745355356872254,0.299072265625,0.000012193184882196436,0.014514684677124023,0.392,32.16195918367347,2.093714285714286,0.53271484375,0,0,0.3884,32.46006179196704,1.056560247167868,0.266357421875,0.0023618509886017113,0.20228654146194455,0.5551,22.712102323905604,2.7181841109709963,0.75146484375,0.000011697185831590775,0.012873649597167969
29,1.0978,11.484321370012752,0.5685261431954819,0.53271484375,0,0,0.9973,12.641620375012534,0.31290885390554496,0.266357421875,0.003148448331127602,0.1853771209716797,0.6703,18.808724451738023,0.5656213635685514,0.299072265625,0.000012734194941502968,0.015813827514648438,0.8017000000000001,15.725942372458526,1.023744542846451,0.53271484375,0,0,0.3736,33.74595289079229,1.0984154175588865,0.266357421875,0.002344627880166535,0.19461584091186523,0.5826,21.640041194644695,2.5898798489529695,0.75146484375,0.000011913000940826416,0.01303720474243164
30,1.0338,12.195287289611144,0.6037221899787192,0.53271484375,0,0,0.6669999999999999,18.901781109445277,0.4678620689655173,0.266357421875,0.0026054403109912836,0.15674495697021484,0.6468999999999999,19.489083320451385,0.5860813108672128,0.299072265625,0.000013589823948038292,0.014777183532714844,0.3563,35.38447375806904,2.3034970530451866,0.53271484375,0,0,0.3749,33.62893571619099,1.0946065617498,0.266357421875,0.0027284691438320095,0.1643667221069336,0.8342999999999999,15.111456310679612,1.808538894881937,0.75146484375,0.000012437740536627968,0.01282024383544922
31,0.9295,13.563731038192577,0.6714663797740721,0.53271484375,0,0,0.6681,18.870660080826223,0.467091752731627,0.266357421875,0.0029202386072099307,0.1991138458251953,0.6807,18.521357426178938,0.5569795798442779,0.299072265625,0.000013542785582094911,0.015620708465576172,0.35,36.02139428571429,2.34496,0.53271484375,0,0,0.3828,32.934921630094045,1.0720167189132703,0.266357421875,0.002565643497612675,0.1935715675354004,0.5279,23.882341352528886,2.8582383027088465,0.75146484375,0.00001286181161513958,0.012872695922851563
32,2.3913,5.2722318404215285,0.26099945636264793,0.53271484375,0,0,0.6911,18.242639270727825,0.45154680943423525,0.266357421875,0.0024290543901795136,0.15940380096435547,0.6712,18.783504171632895,0.5648629320619786,0.299072265625,0.000013533144375436364,0.016468048095703125,0.3699,34.083503649635034,2.2188050824547174,0.53271484375,0,0,0.5021,25.109516032662818,0.8173033260306711,0.266357421875,0.0021717755662806104,0.16677165031433103,0.5989,21.051073634997497,2.519392219068292,0.75146484375,0.000013238629537293224,0.013362407684326172
33,1.2511,10.077122532171687,0.4988634002078171,0.53271484375,0,0,0.6618,19.050299184043517,0.47153822907222726,0.266357421875,0.0031497627735521186,0.18823885917663577,1.0074999999999998,12.513635732009927,0.37631364764267994,0.299072265625,0.000013630596174979004,0.013819694519042969,0.3494,36.08325128792215,2.3489868345735547,0.53271484375,0,0,0.3834,32.883380281690144,1.070339071465832,0.266357421875,0.002302964661635956,0.1707921028137207,0.5955,21.171264483627205,2.533776658270361,0.75146484375,0.00001278016943270766,0.01248478889465332
34,0.9675,13.030995348837209,0.6450935400516796,0.53271484375,0,0,0.6536,19.289302325581396,0.47745410036719704,0.266357421875,0.0026799453254886395,0.17681169509887695,0.619,20.367508885298868,0.612497576736672,0.299072265625,0.000014794060543653472,0.014018535614013672,0.3499,36.03168905401543,2.3456301800514434,0.53271484375,0,0,0.3743,33.68284263959391,1.0963612075874969,0.266357421875,0.0020508409866738728,0.1354806423187256,0.5312,23.733975903614457,2.8404819277108433,0.75146484375,0.000013769198354210928,0.011725902557373049
35,0.9853,12.795583071145844,0.6334395615548565,0.53271484375,0,0,1.4405,8.75216105518917,0.21663589031586256,0.266357421875,0.002492037619212431,0.20543861389160156,0.6502,19.39016917871424,0.5831067363888034,0.299072265625,0.00001350511332460266,0.014967918395996094,0.3738,33.727897271268056,2.1956554307116103,0.53271484375,0,0,0.4505,27.985544950055495,0.9109167591564928,0.266357421875,0.0021013764303874725,0.13722729682922363,0.6048,20.845714285714287,2.4948148148148146,0.75146484375,0.00001347059773776274,0.014507055282592772
36,0.9679,13.025610083686333,0.6448269449323277,0.53271484375,0,0,0.6862,18.372905858350336,0.45477120373069074,0.266357421875,0.0027215784931730698,0.1602635383605957,0.6435,19.592055944055943,0.5891779331779332,0.299072265625,0.00001242846283895142,0.013550996780395508,0.3375,37.35552,2.4318103703703704,0.53271484375,0,0,0.413,30.526605326876513,0.9936271186440678,0.266357421875,0.002077063041430587,0.16200923919677734,0.7099,17.75952669390055,2.125459923932948,0.75146484375,0.000011483189009267938,0.01135098934173584
37,1.9741,6.386448508180943,0.31615824932880804,0.53271484375,0,0,0.6719999999999999,18.761142857142858,0.4643809523809524,0.266357421875,0.002753472074244589,0.2372570037841797,0.6581,19.15740464974928,0.5761069746239174,0.299072265625,0.00001240043614078682,0.015574455261230469,0.376,33.53055319148936,2.182808510638298,0.53271484375,0,0,0.414,30.45286956521739,0.9912270531400966,0.266357421875,0.001865266132041784,0.14167404174804688,0.6341,19.88249172054881,2.3795363507333227,0.75146484375,0.000011379077454051366,0.01285719871520996
38,2.2003,5.72989501431623,0.2836558651093033,0.53271484375,0,0,0.6673,18.89328338078825,0.4676517308556871,0.266357421875,0.003281055668909037,0.26946043968200684,0.6527,19.315900107246826,0.5808732955415964,0.299072265625,0.000012547211323683176,0.013955116271972656,0.3627,34.76009925558313,2.262850840915357,0.53271484375,0,0,0.4062,31.037636632200886,1.0102609551944854,0.266357421875,0.0026673180099531426,0.25509166717529297,0.6,21.01248,2.5147733333333333,0.75146484375,0.000011384432172121418,0.013953089714050291
39,1.0465,12.04728905876732,0.5963956043956045,0.53271484375,0,0,0.8129,15.50927297330545,0.38388977734038626,0.266357421875,0.0027710988838495383,0.18173694610595703,0.6497999999999999,19.402105263157896,0.5834656817482302,0.299072265625,0.000012186570199748822,0.015184402465820313,0.3628,34.75051819184124,2.2622271223814776,0.53271484375,0,0,0.3854,32.71273482096523,1.064784639335755,0.266357421875,0.002227798947353208,0.17795324325561523,0.525,24.014262857142857,2.8740266666666665,0.75146484375,0.000011245334493309792,0.011605501174926758
40,0.9481,13.297635270541084,0.6582934289631895,0.53271484375,0,0,1.4288,8.823829787234043,0.21840985442329228,0.266357421875,0.0023064828741005215,0.1618337631225586,0.9501,13.26964319545311,0.3990485212082938,0.299072265625,0.000014164882005465188,0.014700889587402344,0.34230000000000005,36.831691498685366,2.3977096114519427,0.53271484375,0,0,0.5488,22.972827988338192,0.7477551020408163,0.266357421875,0.00183360996357138,0.15728092193603516,0.5741,21.96043894791848,2.6282250479010627,0.75146484375,0.000013468030848686358,0.01398611068725586
41,0.9421,13.382324593992143,0.6624859356756183,0.53271484375,0,0,0.6407999999999999,19.674606741573033,0.4869912609238452,0.266357421875,0.0025310385188400276,0.16726721823215485,0.6386000000000001,19.742386470404007,0.5936987159411212,0.299072265625,0.00001202486230815643,0.012872695922851563,0.3332,37.837599039615846,2.4631932773109244,0.53271484375,0,0,0.4392,28.705573770491803,0.9343533697632058,0.266357421875,0.0021991839689712205,0.1942157745361328,0.5789000000000001,21.778352046985663,2.6064328899637244,0.75146484375,0.00001122627064294656,0.012263774871826172
42,1.6316,7.727070360382447,0.3825251287080167,0.53271484375,0,0,0.6797,18.548606738266884,0.45912020008827426,0.266357421875,0.0037072601144215143,0.18168973922729492,0.6439,19.579885075322256,0.5888119273179065,0.299072265625,0.000014572932633883011,0.015777111053466797,0.35409999999999997,35.60431516520757,2.317808528664219,0.53271484375,0,0,0.3462,36.41677642980936,1.1853495089543615,0.266357421875,0.0019465552404605607,0.1750326156616211,0.6145999999999999,20.513322486169866,2.45503416856492,0.75146484375,0.000013887714426918122,0.0123748779296875
43,2.126,5.930144873000941,0.2935691439322672,0.53271484375,0,0,0.6648000000000001,18.9643321299639,0.469410348977136,0.266357421875,0.0029859335122058043,0.19600343704223633,0.6678,18.879137466307277,0.5677388439652591,0.299072265625,0.000011733239871201452,0.013029813766479492,0.3366,37.455401069518715,2.4383125371360665,0.53271484375,0,0,0.3857,32.68729064039409,1.063956442831216,0.266357421875,0.0024234787195322504,0.18895339965820313,0.5186000000000001,24.31062090242962,2.9094947936752797,0.75146484375,0.00001140301606610984,0.012006878852844238
44,1.7745,7.1048114961961115,0.3517204846435616,0.53271484375,0,0,0.6677000000000001,18.881964954320804,0.4673715740602067,0.266357421875,0.002668342138792114,0.19364500045776367,0.6516,19.348508287292816,0.5818538980969921,0.299072265625,0.00001380094755167079,0.012819290161132813,0.3921,32.153756694720734,2.093180311145116,0.53271484375,0,0,0.3838,32.84910891089109,1.0692235539343409,0.266357421875,0.002032062578458295,0.15186619758605957,0.5172,24.376426914153132,2.917370456303171,0.75146484375,0.000011858259870131931,0.010956764221191406
45,1.8294,6.89159724499836,0.3411654094238548,0.53271484375,0,0,0.6668000000000001,18.90745050989802,0.468002399520096,0.266357421875,0.002917898879901614,0.20276784896850583,0.7903,15.952787549032012,0.4797368088067822,0.299072265625,0.000011875699859097737,0.014766693115234377,0.4225,29.840208284023667,1.9425704142011837,0.53271484375,0,0,0.386,32.66188601036269,1.0631295336787565,0.266357421875,0.0020555349453390275,0.1529946327209473,0.6787,18.575936348902314,2.223167820833947,0.75146484375,0.000012001812263376388,0.012769699096679688
46,1.0036,12.562263850139496,0.6218891988840175,0.53271484375,0,0,0.6896,18.28232018561485,0.4525290023201856,0.266357421875,0.0026191163663472662,0.21655893325805664,0.7548,16.70308426073132,0.5022999470058294,0.299072265625,0.000012236918603586206,0.015014886856079102,0.3757,33.55732765504392,2.1845515038594625,0.53271484375,0,0,0.4758,26.497452711223204,0.8624800336275746,0.266357421875,0.002067187317134036,0.1521623134613037,0.5522,22.83137993480623,2.732459253893517,0.75146484375,0.00001109471455934671,0.011735916137695313
47,1.0007,12.598668931747776,0.6236914160087939,0.53271484375,0,0,0.6666000000000001,18.913123312331233,0.4681428142814281,0.266357421875,0.0023301363004904468,0.16066181659698486,1.0944,11.52,0.3464327485380117,0.299072265625,0.000011753955630237683,0.014534473419189451,0.35609999999999997,35.40434709351306,2.3047907891041843,0.53271484375,0,0,0.3488,36.14532110091743,1.17651376146789,0.266357421875,0.0025583557647383052,0.2518930435180664,0.6203,20.3248234725133,2.432474609060132,0.75146484375,0.000012017840130550974,0.011809349060058594
48,0.9636,13.08373599003736,0.6477044416770444,0.53271484375,0,0,0.7619,16.547431421446383,0.40958655991599946,0.266357421875,0.0028074269491258513,0.19848847389221191,1.2499,10.086797343787502,0.3033330666453316,0.299072265625,0.000011963545931075608,0.013781070709228516,0.3524,35.77607264472191,2.328989784335982,0.53271484375,0,0,0.3874,32.54385131646877,1.0592875580795045,0.266357421875,0.0018530801203381591,0.2228562831878662,0.4836,26.070074441687343,3.120066170388751,0.75146484375,0.000011647937156266967,0.01377582550048828
49,0.955,13.201558115183246,0.6535371727748691,0.53271484375,0,0,0.6643,18.978606051482764,0.4697636609965377,0.266357421875,0.002166637094058811,0.15494799613952637,1.7785,7.0888321619342145,0.2131773966825977,0.299072265625,0.000012634357121763993,0.01375722885131836,0.3665,34.399694406548434,2.239388813096862,0.53271484375,0,0,0.3737,33.7369226652395,1.098121487824458,0.266357421875,0.0022827891077981093,0.14593887329101563,0.57,22.1184,2.6471298245614037,0.75146484375,0.000011771199917856512,0.013257503509521484
50,1.4452,8.723697758095765,0.4318627179629117,0.53271484375,0,0,0.6723,18.75277108433735,0.46417373196489664,0.266357421875,0.002581051979950816,0.1674823760986328,1.8944,6.6551351351351355,0.20013513513513512,0.299072265625,0.000013343241951070918,0.013002872467041016,0.4048,31.14498023715415,2.027509881422925,0.53271484375,0,0,0.3795,33.221312252964424,1.08133860342556,0.266357421875,0.001841601307468385,0.16048574447631836,0.5003,25.199856086348195,3.015918448930642,0.75146484375,0.000012337926924078036,0.012003898620605469
51,0.9438,13.358219961856326,0.6612926467471922,0.53271484375,0,0,0.6658999999999999,18.933004955699055,0.4686349301696951,0.266357421875,0.00251878275757186,0.1787586212158203,0.6579999999999999,19.160316109422492,0.5761945288753799,0.299072265625,0.000012621357852796102,0.01539325714111328,0.4113,30.652778993435447,1.995468028203258,0.53271484375,0,0,0.3858,32.67881804043546,1.0636806635562468,0.266357421875,0.0018818635593127735,0.13125395774841309,0.5672999999999999,22.223670015864624,2.65972853869205,0.75146484375,0.000011713513099296234,0.012605428695678713
