round,fp32_exec_ms,fp32_gflops,fp32_bw_gbps,fp32_mem_mb,fp32_mse,fp32_maxerr,fp16_exec_ms,fp16_gflops,fp16_bw_gbps,fp16_mem_mb,fp16_mse,fp16_maxerr,fp16s_exec_ms,fp16s_gflops,fp16s_bw_gbps,fp16s_mem_mb,fp16s_mse,fp16s_maxerr,cb32_exec_ms,cb32_gflops,cb32_bw_gbps,cb32_mem_mb,cb32_mse,cb32_maxerr,cb16_exec_ms,cb16_gflops,cb16_bw_gbps,cb16_mem_mb,cb16_mse,cb16_maxerr,cbmx_exec_ms,cbmx_gflops,cbmx_bw_gbps,cbmx_mem_mb,cbmx_mse,cbmx_maxerr
15,17.4149,11.566239025202556,0.41430636983272945,6.630859375,0,0,16.3664,12.307220647179587,0.22042428389871932,3.3154296875,0.2630151427623739,1.5148792266845703,16.1094,12.503562888748183,0.2405949321514147,3.4462890625,0.0002988719461147728,0.08957290649414063,0.4693000000000001,429.2028467930961,17.049938205838483,6.630859375,0,0,0.5883,342.3846608873024,6.800557538670747,3.3154296875,0.028593066523904465,0.7249870300292969,0.6622,304.1753186348535,26.928323769254003,9.755859375,0.00030577124631226815,0.0706939697265625
16,16.270599999999998,12.379684584465233,0.4434442491364793,6.630859375,0,0,16.7075,12.055956666167887,0.21592410594044592,3.3154296875,0.2604130171985072,2.0171470642089844,15.0309,13.400720914915274,0.2578581455534931,3.4462890625,0.000299752793768006,0.0757904052734375,0.4238,475.28290703161866,18.880453043888625,6.630859375,0,0,0.6284,320.5361171228517,6.3665945257797585,3.3154296875,0.029150414019546655,0.6654930114746094,0.6768,297.6136170212766,26.3474231678487,9.755859375,0.00029903252947412326,0.08257675170898438
17,18.3226,10.99324855642758,0.39378166854049096,6.630859375,0,0,16.6261,12.11498162527592,0.21698125236826432,3.3154296875,0.20646128347409468,1.8217277526855469,16.1135,12.500381419306793,0.2405337139665498,3.4462890625,0.00029187089801478467,0.08441925048828125,0.4486,449.00779313419525,17.836683013820775,6.630859375,0,0,0.6267,321.4056103398755,6.383864688048508,3.3154296875,0.03606967167508779,0.7760238647460938,0.6346,317.40450047273873,28.099489442168295,9.755859375,0.00030126108947971133,0.06844711303710938
18,16.960800000000003,11.875907740200931,0.42539880194330454,6.630859375,0,0,18.6289,10.812495423777037,0.19365351684747892,3.3154296875,0.20348272087252445,1.9810142517089844,15.700599999999998,12.82912092531496,0.24685935569341305,3.4462890625,0.00030063152448090954,0.0834503173828125,0.4211,478.3303158394681,19.001510330087864,6.630859375,0,0,0.5997,335.8760980490245,6.671282307820577,3.3154296875,0.03554208238432748,0.8970489501953125,0.7028,286.60343767786,25.372703471826977,9.755859375,0.0003009068825493552,0.072906494140625
19,19.056,10.570156171284635,0.3786263643996642,6.630859375,0,0,16.5061,12.203058020974064,0.2185587146570056,3.3154296875,0.1752653164959083,1.4875388145446775,18.1078,11.12365367410729,0.21404256729144347,3.4462890625,0.0003181825813346153,0.083099365234375,0.4196,480.040266920877,19.069437559580553,6.630859375,0,0,0.5515,365.2309990933817,7.25433907524932,3.3154296875,0.03872117314161792,0.8099002838134766,0.621,324.3557101449275,28.714872785829307,9.755859375,0.00033445405526038056,0.08108139038085938
20,21.1165,9.538744394194111,0.3416808656737622,6.630859375,0,0,15.7787,12.765620488379904,0.22863429813609487,3.3154296875,0.2089174950401665,1.5541763305664063,15.5724,12.934736842105265,0.24889162877912205,3.4462890625,0.00032844441830432076,0.0875396728515625,0.4094,492.0002344894969,19.544543234000976,6.630859375,0,0,0.5672,355.121466854725,7.053540197461213,3.3154296875,0.0330898215342643,0.7403297424316406,0.6421,313.6970814514873,27.771275502258217,9.755859375,0.0003218924812518583,0.084136962890625
21,16.9835,11.860034504077486,0.4248302175641063,6.630859375,0,0,16.775399999999998,12.007159054329554,0.21505013293274677,3.3154296875,0.23562710616547705,1.9638824462890625,18.8491,10.686181090874364,0.20562467173499,3.4462890625,0.0003228078912307016,0.0828857421875,0.4469,450.7158111434325,17.904533452673977,6.630859375,0,0,0.6895,292.13182886149383,5.8024191443074695,3.3154296875,0.03342639095850013,0.7151603698730469,0.6031,333.9825833195158,29.56712982921572,9.755859375,0.0003321496957045711,0.08167648315429688
22,16.4898,12.21512062001965,0.4375495154580408,6.630859375,0,0,17.0422,11.819183908180868,0.21168346809684196,3.3154296875,0.23065766163624665,1.8778572082519531,17.1182,11.76671005129044,0.22641632881961887,3.4462890625,0.0003316590143573343,0.08036422729492188,0.4523,445.33472474021664,17.690771611762106,6.630859375,0,0,0.5646,356.7568119022317,7.086021962451293,3.3154296875,0.030491207608092492,0.9027671813964844,0.5997,335.8760980490245,29.73476071369018,9.755859375,0.000333492476048048,0.07568740844726563
23,21.97,9.168179153390987,0.32840710059171596,6.630859375,0,0,17.306700000000003,11.63855015687566,0.20844828881300304,3.3154296875,0.1782952078296545,1.339616775512695,15.9076,12.662180090019865,0.24364706178178985,3.4462890625,0.00030558752022738267,0.07617950439453125,0.5364,375.5124832214765,14.91710663683818,6.630859375,0,0,0.5724,351.8953459119497,6.9894619147449335,3.3154296875,0.027558769576092663,0.7009735107421875,0.6325000000000001,318.4583335968379,28.19278418972332,9.755859375,0.00031979434695537885,0.0734100341796875
24,16.6188,12.120303270994295,0.4341531277829927,6.630859375,0,0,17.526,11.492918863402943,0.2058400091292936,3.3154296875,0.2319974341937618,2.1533360481262207,16.515800000000002,12.19589096501532,0.23467467515954415,3.4462890625,0.0003255058414396351,0.09160614013671876,0.4455,452.1322020202021,17.960799102132434,6.630859375,0,0,0.5725,351.83387947598254,6.988241048034935,3.3154296875,0.038721165746256975,0.8967437744140625,0.7186,280.3018313387142,24.814828833843585,9.755859375,0.00033075157911007327,0.08588790893554688
25,16.4919,12.21356520473687,0.4374937999866601,6.630859375,0,0,18.8237,10.700600625806828,0.19164946317673995,3.3154296875,0.18994195465346808,1.3801631927490234,19.4584,10.35156518521564,0.19918595567980923,3.4462890625,0.00030038390176012674,0.0888671875,0.4726,426.205873889124,16.93088446889547,6.630859375,0,0,0.5972,337.282143335566,6.699209645010047,3.3154296875,0.03440653753382272,0.7509765625,0.5968,337.5082037533512,29.87924932975871,9.755859375,0.000299066049275827,0.08288192749023438
26,17.948700000000002,11.222255427969714,0.4019847676990534,6.630859375,0,0,17.255699999999997,11.672948417044802,0.2090643671366563,3.3154296875,0.21243124035759475,1.3144416809082031,18.3201,10.994748718620531,0.2115621639619871,3.4462890625,0.00030756033494352204,0.08259773254394531,0.6111,329.6103681885125,13.093660612011128,6.630859375,0,0,0.5427000000000001,371.1533001658375,7.371969780725999,3.3154296875,0.031352610859996154,0.857330322265625,0.6078,331.39996051332673,29.338492925304376,9.755859375,0.0003122416140826866,0.088714599609375
27,16.889000000000003,11.926395642133931,0.4272072946888507,6.630859375,0,0,16.9125,11.909823858093128,0.21330684405025868,3.3154296875,0.20824924930368155,1.7791366577148438,20.1741,9.984331196930718,0.1921195988916482,3.4462890625,0.00031414567744712113,0.09131622314453124,0.5317,378.83185254842954,15.048967462854993,6.630859375,0,0,0.6179,325.98300048551545,6.474782327237417,3.3154296875,0.031660633130477095,0.8847391605377197,0.699,288.1615107296137,25.510638054363376,9.755859375,0.0003257714582168064,0.08734130859375
28,15.938,12.63802835989459,0.45269820554649265,6.630859375,0,0,17.574800000000003,11.46100644104058,0.20526845255707035,3.3154296875,0.18018566697478391,1.4335060119628906,16.7663,12.013676004843049,0.23116847485730305,3.4462890625,0.0003254828586795619,0.07738113403320313,0.4247,474.2757146220862,18.84044266541088,6.630859375,0,0,0.5736,351.15916317991633,6.974839609483961,3.3154296875,0.03563297692560681,0.8224563598632813,0.7157,281.43760793628616,24.91537795165572,9.755859375,0.00030960645493519913,0.07267379760742188
29,17.1896,11.71783496998185,0.4197365849118071,6.630859375,0,0,19.5276,10.31488232040804,0.18474118683299537,3.3154296875,0.27181299237488715,1.962663650512695,15.4052,13.075123724456676,0.2515929686080025,3.4462890625,0.00029961590427605316,0.07852554321289063,0.4556,442.1090781387182,17.562633889376645,6.630859375,0,0,0.6338999999999999,317.7550023663038,6.311355103328601,3.3154296875,0.031891594099971166,0.6767654418945313,0.6643,303.21375282251995,26.84319735059461,9.755859375,0.00030677171214053584,0.085662841796875
30,17.0612,11.80602161629897,0.4228954587016154,6.630859375,0,0,16.5029,12.20542425876664,0.2186010943531137,3.3154296875,0.21796211272511185,1.634382247924805,17.1311,11.757849525132654,0.2262458336008779,3.4462890625,0.00031352986681551227,0.09829330444335938,0.4425,455.1975050847458,18.082567231638414,6.630859375,0,0,0.6143000000000001,327.89336806120787,6.512726680774866,3.3154296875,0.03556831843465683,0.8244209289550781,0.6367999999999999,316.3079396984925,28.00241206030151,9.755859375,0.00030830978120584144,0.076171875
31,16.0568,12.544522943550396,0.4493488117183997,6.630859375,0,0,18.353,10.975039285130496,0.1965647033182586,3.3154296875,0.2153590327825346,1.498830795288086,15.707,12.82389355064621,0.24675876997517032,3.4462890625,0.0003140550772774977,0.07943344116210938,0.4461,451.52408876933424,17.93664200851827,6.630859375,0,0,0.5808,346.8059504132231,6.888374655647383,3.3154296875,0.03234810389014807,0.7700424194335938,0.6342,317.604692526017,28.11721223588773,9.755859375,0.0003218169778431316,0.07666015625
32,17.9192,11.240730389749542,0.4026465467208358,6.630859375,0,0,16.4284,12.26077378198729,0.21959241313822409,3.3154296875,0.2253869050258823,1.3576889038085938,17.633200000000002,11.423048340630174,0.21980355238981017,3.4462890625,0.00031104732980332783,0.079345703125,0.4224,476.85818181818183,18.9430303030303,6.630859375,0,0,0.5368,375.2326676602086,7.452995529061103,3.3154296875,0.027724429353305866,0.6982002258300781,0.844,238.65509004739337,21.12788625592417,9.755859375,0.00031603930073548627,0.0782470703125
33,17.061400000000003,11.80588322177547,0.4228905013656558,6.630859375,0,0,17.6785,11.393777526373844,0.20406437197726052,3.3154296875,0.2075796345966475,1.5708560943603516,16.0086,12.58229301750309,0.24210986594705344,3.4462890625,0.000300565469950106,0.07467269897460938,0.44049999999999995,457.2642360953462,18.16466742338252,6.630859375,0,0,0.5720999999999999,352.07987414787624,6.993127075686069,3.3154296875,0.03981644736652011,0.8611221313476563,0.627,321.2518277511962,28.440089314194577,9.755859375,0.0003043098748803837,0.07721710205078125
34,17.0487,11.814677717362612,0.4232055230017538,6.630859375,0,0,17.1567,11.74030530346745,0.21027073971101667,3.3154296875,0.1877727551465583,1.621687889099121,16.6867,12.07098443670708,0.23227121000557333,3.4462890625,0.00031332193139154384,0.07855987548828125,0.4485,449.107906354515,17.840659977703456,6.630859375,0,0,0.5869,343.2013903561084,6.816779689896064,3.3154296875,0.03783002516102517,0.8480319976806641,0.5978,336.9436199397792,29.82926731348277,9.755859375,0.00031775238981559905,0.07498931884765625
35,17.1975,11.712452158744004,0.4195437708969327,6.630859375,0,0,16.2798,12.372688607968158,0.22159682551382695,3.3154296875,0.20791081733685432,1.637989521026611,18.9015,10.656556146337593,0.2050546252942888,3.4462890625,0.0003163143558198634,0.08153820037841797,0.4833,416.7699068901304,16.556043865094143,6.630859375,0,0,0.6001,335.65221796367274,6.666835527412098,3.3154296875,0.0311630062886368,0.7883493900299072,0.5954,338.30180718844474,29.949506214309707,9.755859375,0.0003143133816676261,0.07567977905273438
36,14.8188,13.592524091019516,0.48688854698086215,6.630859375,0,0,16.0771,12.528683406833322,0.22439071723134144,3.3154296875,0.20581522385653656,1.409048080444336,16.043100000000003,12.555235334816835,0.24158921904120773,3.4462890625,0.0002981241626644582,0.0947723388671875,0.5144000000000001,391.5725038880248,15.555085536547432,6.630859375,0,0,0.5668,355.372081863091,7.058517995765702,3.3154296875,0.030666224961765784,0.7923660278320313,0.6365000000000001,316.4570243519246,28.0156103692066,9.755859375,0.0003139058162881917,0.09080886840820313
37,18.7325,10.752696970505806,0.385165034031763,6.630859375,0,0,16.5791,12.149326320487845,0.21759637133499407,3.3154296875,0.251141323429812,1.7745246887207031,17.090999999999998,11.78543654555029,0.22677666608156336,3.4462890625,0.00032290381435894045,0.08036422729492188,0.4348,463.258730450782,18.402796688132476,6.630859375,0,0,0.5620999999999999,358.3435260629781,7.117537804661092,3.3154296875,0.03108905275042969,0.7147140502929688,0.6700999999999999,300.5893090583495,26.61085808088345,9.755859375,0.0003063133608627938,0.0865325927734375
38,19.484399999999997,10.33775204779208,0.3703015745930077,6.630859375,0,0,17.9577,11.216631083045156,0.2008916509352534,3.3154296875,0.18347515608980133,1.9080543518066408,16.162300000000002,12.462638114624774,0.2398074531471387,3.4462890625,0.00032397700398293,0.07948684692382813,0.4409,456.84938988432754,18.14818779768655,6.630859375,0,0,0.646,311.80324458204336,6.193139318885449,3.3154296875,0.03613182442039829,0.8630332946777344,0.866,232.5922586605081,20.59115011547344,9.755859375,0.00032653861305787445,0.09244918823242188
39,16.7922,11.995146317933326,0.42966996581746286,6.630859375,0,0,16.238,12.40453848996182,0.22216726197807615,3.3154296875,0.19600942796243312,1.5051469802856443,16.1624,12.46256100579122,0.2398059694104836,3.4462890625,0.0003049119769351937,0.08080291748046875,0.5041,399.5732910136878,15.872914104344378,6.630859375,0,0,0.7582,265.6619572672118,5.27666578739119,3.3154296875,0.029292249984129687,0.6714801788330078,0.6214999999999999,324.0947642799678,28.691771520514884,9.755859375,0.0003238776452214407,0.07366180419921875
40,18.8741,10.672026533715515,0.3822753932637848,6.630859375,0,0,17.0763,11.795581946908872,0.21126075320766208,3.3154296875,0.1511455192457377,1.3973541259765625,15.9374,12.638504147477004,0.2431914866916812,3.4462890625,0.00032640443517943586,0.08683013916015625,0.4512,446.4204255319149,17.733900709219856,6.630859375,0,0,0.5788,348.0043123704216,6.912176917760885,3.3154296875,0.03718782184465809,0.9081535339355468,0.7203,279.640283215327,24.75626266833264,9.755859375,0.00032312254229524377,0.08566665649414063
41,15.953599999999998,12.625670444288438,0.4522555410691004,6.630859375,0,0,16.2412,12.402094426520208,0.2221234884121863,3.3154296875,0.2367718049812891,1.7083616256713867,16.2037,12.43079642303918,0.23919475181594324,3.4462890625,0.0003034323598844368,0.08728408813476563,0.5601999999999999,359.5589003927169,14.283355944305605,6.630859375,0,0,0.5579,361.0412188564258,7.17112027245026,3.3154296875,0.04433914833498357,1.096160888671875,0.6315999999999999,318.9121215959468,28.232957568081066,9.755859375,0.00030841519806613287,0.08516693115234375
42,18.7496,10.742890301659768,0.3848137560267952,6.630859375,0,0,16.3464,12.32227866686243,0.2206939754318994,3.3154296875,0.25004096082626825,1.745077133178711,16.0483,12.5511671641233,0.2415109388533365,3.4462890625,0.00031551591583580427,0.08097076416015625,0.4312,467.12638218923934,18.55643784786642,6.630859375,0,0,0.5598,359.8158199356913,7.146780993211862,3.3154296875,0.03387199556114942,0.749725341796875,0.6995,287.95553395282343,25.492403145103644,9.755859375,0.00033164974753334083,0.07479476928710938
43,17.7334,11.35850406577419,0.40686523734873176,6.630859375,0,0,16.2334,12.408053519287396,0.2222302167136891,3.3154296875,0.20345075110205652,1.5495834350585938,15.9453,12.632242478974998,0.2430709989777552,3.4462890625,0.00032502720464864176,0.08436965942382813,0.5461,368.8425123603736,14.652144295916498,6.630859375,0,0,0.5847,344.4927244740893,6.842428595861126,3.3154296875,0.03737341743014352,0.9570999145507813,0.6848,294.13682242990654,26.0396261682243,9.755859375,0.0003254182229597716,0.07701492309570313
44,17.96,11.21519465478842,0.4017318485523385,6.630859375,0,0,18.1438,11.101582689403545,0.1988311158632701,3.3154296875,0.2170397006952079,1.624490737915039,16.8696,11.940110968843364,0.22975292834447764,3.4462890625,0.00030060671324053025,0.07796096801757813,0.4787,420.7747984123668,16.715136828911636,6.630859375,0,0,0.5313,379.1170638057594,7.530148691887822,3.3154296875,0.03577658097369823,1.1132125854492188,0.6507000000000001,309.55109266943293,27.40423543875826,9.755859375,0.00030016404101366654,0.07740020751953125
45,18.0408,11.164964746574432,0.3999325972240699,6.630859375,0,0,16.875999999999998,11.935582839535437,0.2137681915145769,3.3154296875,0.19058926451148028,1.7784309387207031,15.2171,13.236746554862622,0.25470293288471524,3.4462890625,0.0003056168223854346,0.07492828369140625,0.4208,478.67133079847906,19.015057034220533,6.630859375,0,0,0.612,329.1256470588235,6.537202614379085,3.3154296875,0.03571573828274214,0.8747167587280273,0.7398,272.26939172749394,24.103725331170587,9.755859375,0.0003096973299893486,0.07366943359375
46,16.909899999999997,11.911655065967274,0.4266792825504586,6.630859375,0,0,16.195899999999998,12.436783136472812,0.22274476873776697,3.3154296875,0.23788187518901907,1.837478518486023,15.857799999999996,12.701944532028405,0.24441221354790704,3.4462890625,0.0003094675626801414,0.07875823974609375,0.4303,468.10340692540086,18.595249825702997,6.630859375,0,0,0.7701,261.55680560966107,5.195127905466823,3.3154296875,0.04011539925822871,0.8706741333007813,0.615,327.52015609756097,28.99501788617886,9.755859375,0.00032194982398409296,0.08043289184570313
47,18.8072,10.709988515036796,0.38363520353907016,6.630859375,0,0,16.105,12.506978950636446,0.2240019869605712,3.3154296875,0.2149953039178844,1.6944541931152344,16.4787,12.223348686486192,0.23520301965567675,3.4462890625,0.000301897861544464,0.08258056640625,0.4812,418.58872817955114,16.628295926849542,6.630859375,0,0,0.57,353.3770105263158,7.018891228070175,3.3154296875,0.028915375780846492,0.7069358825683594,0.6849999999999999,294.05094306569345,26.032023357664233,9.755859375,0.0003056616532414128,0.07583236694335938
48,19.5015,10.328687331743712,0.3699768735738277,6.630859375,0,0,18.3684,10.965837851963157,0.19639990418327127,3.3154296875,0.1870564381085554,1.5466175079345703,16.6695,12.083439575272203,0.23251087315156424,3.4462890625,0.0003349495544942755,0.09046554565429688,0.4912,410.06697068403906,16.289771986970685,6.630859375,0,0,0.6434,313.0632514765309,6.21816599316133,3.3154296875,0.03895228086920562,0.8407211303710938,0.6246999999999999,322.43460220906036,28.544799103569712,9.755859375,0.0003354239166108456,0.07535934448242188
49,16.7656,12.014177601755978,0.430351672472205,6.630859375,0,0,16.8167,11.977670767748728,0.21452199301884436,3.3154296875,0.191248778255707,1.7092132568359375,16.3555,12.31542270184342,0.2369747179847758,3.4462890625,0.0002966536735863428,0.08649826049804688,0.5321,378.5470700996053,15.03765457620748,6.630859375,0,0,0.6394000000000001,315.0217328745699,6.257065999374413,3.3154296875,0.03113536117422367,0.7619209289550781,0.6499,309.9321372518849,27.437968918295123,9.755859375,0.00031017083799246494,0.0771636962890625
50,13.7657,14.632375832685588,0.5241363679289829,6.630859375,0,0,17.488400000000002,11.51762859952883,0.2062825644427163,3.3154296875,0.1775518320084724,1.4770722389221191,16.768700000000003,12.011956561927876,0.23113538914763812,3.4462890625,0.00031982010008921964,0.10337448120117188,0.4792,420.3357595993322,16.69769616026711,6.630859375,0,0,0.7654,263.162916122289,5.227029004442122,3.3154296875,0.031818287413037716,0.7330284118652344,0.7947,253.46029445073611,22.438575563105573,9.755859375,0.00032548950114376124,0.10506820678710938
51,15.0751,13.361430172934176,0.4786106891496574,6.630859375,0,0,16.2106,12.425505286664285,0.22254278064969835,3.3154296875,0.216217931245618,1.8435211181640625,16.758499999999998,12.019267595548529,0.23127606886057825,3.4462890625,0.0003242581440054854,0.07925033569335938,0.5642,357.0097412265154,14.182091456930166,6.630859375,0,0,0.7148,281.79196418578624,5.597045327364298,3.3154296875,0.03839711603028103,0.8297843933105469,0.7594000000000001,265.242159599684,23.481611798788517,9.755859375,0.0003226295714990756,0.07602310180664063
52,14.9152,13.50467281699206,0.48374168633340486,6.630859375,0,0,17.2228,11.69524676591495,0.2094637341198876,3.3154296875,0.1737395793886915,1.4068889617919922,16.555899999999998,12.166351330945464,0.23410627027222927,3.4462890625,0.00031613846440808424,0.08733367919921875,0.4697,428.8373344688099,17.035418352139665,6.630859375,0,0,0.6239,322.8480461612438,6.4125148260939255,3.3154296875,0.03203706362396911,0.7417182922363281,0.9793,205.68252425201675,18.20885938935975,9.755859375,0.0003127353464471034,0.08214187622070313
