round,fp32_exec_ms,fp32_gflops,fp32_bw_gbps,fp32_mem_mb,fp32_mse,fp32_maxerr,fp16_exec_ms,fp16_gflops,fp16_bw_gbps,fp16_mem_mb,fp16_mse,fp16_maxerr,fp16s_exec_ms,fp16s_gflops,fp16s_bw_gbps,fp16s_mem_mb,fp16s_mse,fp16s_maxerr,cb32_exec_ms,cb32_gflops,cb32_bw_gbps,cb32_mem_mb,cb32_mse,cb32_maxerr,cb16_exec_ms,cb16_gflops,cb16_bw_gbps,cb16_mem_mb,cb16_mse,cb16_maxerr,cbmx_exec_ms,cbmx_gflops,cbmx_bw_gbps,cbmx_mem_mb,cbmx_mse,cbmx_maxerr
1,0.3631,8.697372624621316,0.5887083448085927,0.172607421875,0,0,0.5094000000000001,6.199481743227326,0.2098154691794268,0.0863037109375,0.0005960369996759135,0.10481810569763184,0.2923,10.8040232637701,0.4803831679781047,0.1026611328125,0.000006610544437210151,0.00932765007019043,0.4149,7.611511207519884,0.7521426849843336,0.172607421875,0,0,0.3539,8.92346990675332,0.4408929076010173,0.0863037109375,0.0005106919962406795,0.1033639907836914,0.5165000000000001,6.114261374636979,0.9848441432720232,0.235107421875,0.000003926760132795442,0.006766557693481445
2,0.7218,4.375195344970906,0.29614851759490163,0.172607421875,0,0,0.2746,11.50042243262928,0.3892206846321923,0.0863037109375,0.00043498657565902376,0.08179700374603271,0.28049999999999997,11.258524064171125,0.5005918003565062,0.1026611328125,0.0000050891956203243875,0.008759498596191406,0.34640000000000004,9.116674364896074,0.900877598152425,0.172607421875,0,0,0.5268,5.994715261958998,0.29618830675778285,0.0863037109375,0.0004108936978197402,0.08097818493843079,0.4658,6.779768140832975,1.0920395019321598,0.235107421875,0.0000033457574517376464,0.0074748992919921875
3,0.3356,9.410059594755662,0.6369487485101311,0.172607421875,0,0,0.7414000000000001,4.259530617750202,0.14415969786889668,0.0863037109375,0.00042085267421257833,0.06395524740219116,0.2607,12.113601841196775,0.5386114307633295,0.1026611328125,0.000006011002232054162,0.007641792297363281,0.326,9.68716564417178,0.9572515337423312,0.172607421875,0,0,0.4098,7.70623718887262,0.38075158613958027,0.0863037109375,0.0003861332409623623,0.06839561462402344,0.5878,5.372602926165363,0.8653827832596122,0.235107421875,0.0000033201637673173497,0.005634307861328125
4,0.4942,6.390157830837717,0.43253743423715096,0.172607421875,0,0,0.2703,11.683374028856823,0.3954125046244913,0.0863037109375,0.0004614887766793811,0.07697367668151855,0.2765,11.421396021699818,0.5078336347197107,0.1026611328125,0.000006090446323237381,0.008108139038085938,0.3762,8.39451355661882,0.8295162147793727,0.172607421875,0,0,0.4011,7.87338818249813,0.38901022188980305,0.0863037109375,0.0003357907122118944,0.05784130096435547,0.5931000000000001,5.324592817400101,0.8576496374978925,0.235107421875,0.0000037489669430662846,0.006966739892959595
5,0.5676,5.563805496828753,0.3766032417195208,0.172607421875,0,0,0.2609,12.104315829819855,0.409658873131468,0.0863037109375,0.0005511758165163659,0.08718442916870117,0.27980000000000005,11.286690493209436,0.501844174410293,0.1026611328125,0.000006454177562364466,0.008798599243164063,0.3256,9.69906633906634,0.9584275184275184,0.172607421875,0,0,0.32239999999999996,9.795334987593051,0.483970223325062,0.0863037109375,0.00046225401682039994,0.08526134490966797,0.5167,6.111894716469904,0.9844629378749756,0.235107421875,0.000003597942493061175,0.00690990686416626
6,0.31829999999999997,9.921508011310085,0.6715677034244424,0.172607421875,0,0,0.266,11.87224060150376,0.4018045112781955,0.0863037109375,0.0006063139395896058,0.08723974227905273,0.2619,12.058098510882015,0.5361435662466589,0.1026611328125,0.000006248429391863075,0.009087562561035156,0.3211,9.834992214263467,0.9718592338835254,0.172607421875,0,0,0.4011,7.87338818249813,0.38901022188980305,0.0863037109375,0.0005548053470306744,0.07849264144897461,0.4954,6.374679047234558,1.0267904723455794,0.235107421875,0.000003752221682238335,0.007081031799316406
7,1.0704,2.9503139013452917,0.19970104633781763,0.172607421875,0,0,0.2884,10.95012482662968,0.3705963938973648,0.0863037109375,0.00040805740972383025,0.08621501922607422,0.2895,10.908518134715026,0.4850293609671848,0.1026611328125,0.000006103413735658722,0.008005142211914063,0.3358,9.404455032757594,0.9293150684931508,0.172607421875,0,0,0.3808,8.29310924369748,0.40974789915966386,0.0863037109375,0.00048302178853543783,0.10557270050048828,0.5228999999999999,6.039426276534711,0.9727902084528592,0.235107421875,0.000003542456771300946,0.005904197692871094
8,0.34459999999999996,9.16429483459083,0.62031340684852,0.172607421875,0,0,0.30469999999999997,10.364345257630456,0.3507712504102396,0.0863037109375,0.0004923743238495427,0.09371376037597656,0.2948,10.712401628222525,0.47630936227951154,0.1026611328125,0.0000069878850272101205,0.008656740188598633,0.33290000000000003,9.486380294382698,0.9374106338239712,0.172607421875,0,0,0.35159999999999997,8.981843003412969,0.4437770193401593,0.0863037109375,0.0005158362965268788,0.09652626514434814,0.4966,6.359275070479258,1.0243093032621826,0.235107421875,0.00000403039137061353,0.006415367126464844
9,0.3421,9.231265711780182,0.6248465361005554,0.172607421875,0,0,0.3972,7.950694864048338,0.2690835850956697,0.0863037109375,0.0006213811673635473,0.08682942390441895,0.2934,10.763517382413088,0.4785821404226312,0.1026611328125,0.000005976896976819519,0.0076904296875,0.4374,7.21997256515775,0.7134522176497485,0.172607421875,0,0,0.3344,9.443827751196173,0.46660287081339713,0.0863037109375,0.000621073399627158,0.09114456176757813,0.5263000000000001,6.00041041231237,0.9665057951738552,0.235107421875,0.0000033464573465596085,0.006260395050048828
10,0.5992999999999999,5.269507759052227,0.3566827965960287,0.172607421875,0,0,0.2907,10.863488132094943,0.3676642586859305,0.0863037109375,0.00044940182007620626,0.06613636016845703,0.5416000000000001,5.830901033973412,0.25926144756277697,0.1026611328125,0.00000622870829008962,0.008946418762207031,0.3639,8.678252267106348,0.8575542731519649,0.172607421875,0,0,0.3681,8.579233903830481,0.4238848139092638,0.0863037109375,0.00040798990214061307,0.06202125549316406,0.519,6.084809248554913,0.9801001926782272,0.235107421875,0.000004371766279110561,0.007463932037353516
11,0.3216,9.819701492537314,0.6646766169154229,0.172607421875,0,0,0.2899,10.89346671265954,0.3686788547775095,0.0863037109375,0.0006183874732511691,0.08983409404754639,0.2887,10.938746103221336,0.4863733979909941,0.1026611328125,0.000006912377594740717,0.009653329849243164,0.34890000000000004,9.05134995700774,0.8944224706219547,0.172607421875,0,0,0.32689999999999997,9.66049556439278,0.477308045273784,0.0863037109375,0.0005382684949502745,0.07469820976257324,0.4883,6.467368421052631,1.0417202539422483,0.235107421875,0.000004409058450525488,0.008431434631347656
